pano_id,date,lat,lng,heading,pitch,roll
-f5HiI6dMfsg6qxE1mWA1g,2022-03,52.57180820794454,13.33274823984386,184.5457611083984,89.5922622680664,358.9391174316406
hjm8U9SN0BBPcJK39oflCA,2022-03,52.57171688773366,13.33273683541669,184.6233673095703,90.10250854492188,358.5574645996094
