pano_id,date,lat,lng,heading,pitch,roll,address
rwfBByvNJWvtY7g-uhOlbg,2022-03,52.57199172342616,13.33277065125292,184.3739471435547,90.26468658447266,359.4808654785156,"21, Solferinostraﬂe, Reinickendorf, Berlin, 13403, Deutschland"
RJycyyfL3k3vWjy4441ePA,2022-03,52.57190020756268,13.33275950525348,184.6043395996094,90.30453491210938,359.5631103515625,"21, Solferinostraﬂe, Reinickendorf, Berlin, 13403, Deutschland"
