pano_id,date,lat,lng,heading,pitch,roll
IJ6_onEIgxl7EHRr1AMN3A,2022-03,52.57144684064863,13.3327046618623,183.1600799560547,89.5503158569336,357.631591796875
gFG9tXnXZyyAPZi4PGlwrA,2022-03,52.57153720208377,13.33271429588304,183.9167327880859,89.5656967163086,358.2318115234375
